0.46414141200482845,2.0602969328768843
0.6580808073282242,1.3284118674009562
0.7113275545835495,1.0124665596311397
0.7375901883840561,0.8849184733181974
0.742236652970314,0.7877436100043262
0.7535786473751068,0.7692545196095759
0.7555266958475113,0.7748858800607841
0.7648773455619812,0.7219319293496409
0.7721500730514527,0.7204953848967302
0.774430011510849,0.6697755076720081
0.7704761922359467,0.7243994239381206
0.783448771238327,0.6351032649154787
0.7832178920507431,0.6454149844696337
0.7897258299589157,0.6401628967982007
0.7910822468996048,0.642469192855974
0.7951659446954727,0.6180013817699269
0.7849062043428421,0.6364589383148871
0.7912409740686417,0.6172656923966835
0.7955844175815582,0.6097189695748244
0.7898845601081849,0.6152960720322863
0.7940981256961822,0.6032425660621724
0.7951370841264724,0.6130783484689084
0.7920057719945908,0.591230562450996
0.796565659046173,0.5831823538989904
0.8013131332397461,0.5912737651532691
0.7972582948207855,0.5797750214967894
0.7942135584354401,0.602424278301852
0.7965079325437546,0.5746958851865875
0.800447336435318,0.5718367892344621
0.7996969777345657,0.5903353336401831
0.8049062031507492,0.5521222788095471
0.806075034737587,0.5557276702920594
0.79943723320961,0.5610384064168816
0.7990476256608963,0.584961208525674
0.8015873038768768,0.5549897159259731
0.804906205534935,0.5572816410286601
0.8094805204868316,0.5333898277995736
0.8086724382638931,0.5614147840562839
0.8098268389701844,0.5401184149630485
0.8103751784563065,0.543987467469591
0.8095382392406464,0.5429595271251764
0.8117748916149139,0.5307044723961089
0.8151370841264725,0.525590790540281
0.8106060618162155,0.5353679814711108
0.8169119769334793,0.5264560054442584
0.806666664481163,0.5777448294482704
0.8143434315919876,0.5143290468689167
0.813924966454506,0.517199283722589
0.808629145026207,0.5548702702003642
0.8146753263473511,0.5118241130342388
